tab	specimens																								
specimen	sample	dir_alpha95	dir_comp	dir_dec	dir_inc	dir_n_comps	dir_n_measurements	dir_tilt_correction	dir_dang	dir_mad_free	geologic_classes	geologic_types	lithologies	meas_step_max	meas_step_min	meas_step_unit	analysts	instrument_codes	software_packages	int_corr	citations	method_codes	result_quality	volume	weight
AP5-8a	AP5-8		mag	22.6	-55.8	1	10	-1	1	2.1				853	673	K		hargrave 2016-05-18 12:10:51	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g		
CF1.1b	CF1.1		HC	216.9	65.4	1	13	0	8.5	4.2				0.07	0.01	T		hargrave 2018-08-24 19:33:18	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-AF:DE-BFL:DA-DIR-GEO	g		
CF1.1b	CF1.1		HC	303.4	37.3	1	13	100	8.5	4.2				0.07	0.01	T		hargrave 2018-08-24 19:33:18	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-AF:DE-BFL:DA-DIR-TILT	g		
CF1.1b	CF1.1		HC	202.9	-22.5	1	13	-1	8.5	4.2				0.07	0.01	T		hargrave 2018-08-24 19:33:18	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-AF:DE-BFL:DA-DIR	g		
CF1.2b	CF1.2		HC	177.7	-5.5	1	13	-1	8	8.1				0.07	0.01	T		hargrave 2018-08-24 20:07:39	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-AF:DE-BFL:DA-DIR	g		
CF1.2b	CF1.2		HC	190.8	72.4	1	13	0	8	8.1				0.07	0.01	T		hargrave 2018-08-24 20:07:39	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-AF:DE-BFL:DA-DIR-GEO	g		
CF1.2b	CF1.2		HC	316.7	42.8	1	13	100	8	8.1				0.07	0.01	T		hargrave 2018-08-24 20:07:39	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-AF:DE-BFL:DA-DIR-TILT	g		
CF1.6b	CF1.6		HC	208.3	-14.1	1	12	-1	7.7	3				0.06	0.01	T		hargrave 2018-08-24 20:41:51	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-AF:DE-BFL:DA-DIR	g		
CF1.6b	CF1.6		HC	236.8	62.6	1	12	0	7.7	3				0.06	0.01	T		hargrave 2018-08-24 20:41:51	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-AF:DE-BFL:DA-DIR-GEO	g		
CF1.6b	CF1.6		HC	300.4	28.5	1	12	100	7.7	3				0.06	0.01	T		hargrave 2018-08-24 20:41:51	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-AF:DE-BFL:DA-DIR-TILT	g		
CF10.1b	CF10.1		HC	240.2	50.2	1	12	-1	9.1	1.9				0.1	0.025	T		hargrave 2017-11-30 22:19:45	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-AF:DE-BFL:DA-DIR	g		
CF10.1b	CF10.1		HC	215.3	55.7	1	12	0	9.1	1.9				0.1	0.025	T		hargrave 2017-11-30 22:19:45	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-AF:DE-BFL:DA-DIR-GEO	g		
CF10.1b	CF10.1		HC	291.3	39	1	12	100	9.1	1.9				0.1	0.025	T		hargrave 2017-11-30 22:19:45	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-AF:DE-BFL:DA-DIR-TILT	g		
CF10.4b	CF10.4		HC	217.3	79.6	1	14	-1	13.9	4				0.14	0.025	T		hargrave 2017-11-30 22:53:43	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-AF:DE-BFL:DA-DIR	g		
CF10.4b	CF10.4		HC	230.4	56.8	1	14	0	13.9	4				0.14	0.025	T		hargrave 2017-11-30 22:53:43	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-AF:DE-BFL:DA-DIR-GEO	g		
CF10.4b	CF10.4		HC	293.1	30.7	1	14	100	13.9	4				0.14	0.025	T		hargrave 2017-11-30 22:53:43	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-AF:DE-BFL:DA-DIR-TILT	g		
CF11.3b	CF11.3		HC	297	34.3	1	14	100	2.3	1.8				0.14	0.025	T		hargrave 2017-11-30 23:40:22	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-AF:DE-BFL:DA-DIR-TILT	g		
CF11.3b	CF11.3		HC	224.2	60.4	1	14	0	2.3	1.8				0.14	0.025	T		hargrave 2017-11-30 23:40:22	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-AF:DE-BFL:DA-DIR-GEO	g		
CF11.3b	CF11.3		HC	214.4	47.4	1	14	-1	2.3	1.8				0.14	0.025	T		hargrave 2017-11-30 23:40:22	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-AF:DE-BFL:DA-DIR	g		
CF11.4b	CF11.4		HC	204.6	41.8	1	14	-1	1.1	1.4				0.14	0.025	T		hargrave 2017-12-01 00:14:30	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-AF:DE-BFL:DA-DIR	g		
CF11.4b	CF11.4		HC	229.9	62.9	1	14	0	1.1	1.4				0.14	0.025	T		hargrave 2017-12-01 00:14:30	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-AF:DE-BFL:DA-DIR-GEO	g		
CF11.4b	CF11.4		HC	300.2	31.7	1	14	100	1.1	1.4				0.14	0.025	T		hargrave 2017-12-01 00:14:30	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-AF:DE-BFL:DA-DIR-TILT	g		
CF11.5b	CF11.5		HC	197.5	49.9	1	14	-1	2	1.4				0.14	0.025	T		hargrave 2017-12-01 00:50:17	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-AF:DE-BFL:DA-DIR	g		
CF11.5b	CF11.5		HC	223.3	66.1	1	14	0	2	1.4				0.14	0.025	T		hargrave 2017-12-01 00:50:17	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-AF:DE-BFL:DA-DIR-GEO	g		
CF11.5b	CF11.5		HC	304	34.5	1	14	100	2	1.4				0.14	0.025	T		hargrave 2017-12-01 00:50:17	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-AF:DE-BFL:DA-DIR-TILT	g		
CF12.1b	CF12.1		HC	214.9	21.4	1	14	-1	0.7	1.5				0.14	0.025	T		hargrave 2017-12-01 01:25:18	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-AF:DE-BFL:DA-DIR	g		
CF12.1b	CF12.1		HC	218.6	51.4	1	14	0	0.7	1.5				0.14	0.025	T		hargrave 2017-12-01 01:25:18	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-AF:DE-BFL:DA-DIR-GEO	g		
CF12.1b	CF12.1		HC	285.9	37	1	14	100	0.7	1.5				0.14	0.025	T		hargrave 2017-12-01 01:25:18	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-AF:DE-BFL:DA-DIR-TILT	g		
CF12.2b	CF12.2		HC	217.1	23.7	1	14	-1	1.3	0.9				0.14	0.025	T		hargrave 2017-12-01 02:02:07	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-AF:DE-BFL:DA-DIR	g		
CF12.2b	CF12.2		HC	223.8	52.4	1	14	0	1.3	0.9				0.14	0.025	T		hargrave 2017-12-01 02:02:07	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-AF:DE-BFL:DA-DIR-GEO	g		
CF12.2b	CF12.2		HC	287.4	34	1	14	100	1.3	0.9				0.14	0.025	T		hargrave 2017-12-01 02:02:07	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-AF:DE-BFL:DA-DIR-TILT	g		
CF12.3b	CF12.3		HC	224.8	53.8	1	14	0	1.1	0.9				0.14	0.025	T		hargrave 2017-12-01 02:40:42	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-AF:DE-BFL:DA-DIR-GEO	g		
CF12.3b	CF12.3		HC	289.1	33.5	1	14	100	1.1	0.9				0.14	0.025	T		hargrave 2017-12-01 02:40:42	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-AF:DE-BFL:DA-DIR-TILT	g		
CF12.3b	CF12.3		HC	215.7	25.6	1	14	-1	1.1	0.9				0.14	0.025	T		hargrave 2017-12-01 02:40:42	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-AF:DE-BFL:DA-DIR	g		
CF12.4b	CF12.4		HC	214.9	29.9	1	14	-1	2.5	0.8				0.14	0.025	T		hargrave 2017-12-01 03:17:38	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-AF:DE-BFL:DA-DIR	g		
CF12.4b	CF12.4		HC	221.3	59.3	1	14	0	2.5	0.8				0.14	0.025	T		hargrave 2017-12-01 03:17:38	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-AF:DE-BFL:DA-DIR-GEO	g		
CF12.4b	CF12.4		HC	295.7	35.7	1	14	100	2.5	0.8				0.14	0.025	T		hargrave 2017-12-01 03:17:38	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-AF:DE-BFL:DA-DIR-TILT	g		
CF12.5b	CF12.5		HC	218.3	30.7	1	14	-1	3.6	0.7				0.14	0.025	T		hargrave 2017-12-01 03:52:52	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-AF:DE-BFL:DA-DIR	g		
CF12.5b	CF12.5		HC	226.8	57.6	1	14	0	3.6	0.7				0.14	0.025	T		hargrave 2017-12-01 03:52:52	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-AF:DE-BFL:DA-DIR-GEO	g		
CF12.5b	CF12.5		HC	293.8	32.7	1	14	100	3.6	0.7				0.14	0.025	T		hargrave 2017-12-01 03:52:52	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-AF:DE-BFL:DA-DIR-TILT	g		
CF12.6b	CF12.6		HC	202.9	21.1	1	14	-1	0.8	0.5				0.14	0.025	T		hargrave 2017-12-01 04:31:30	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-AF:DE-BFL:DA-DIR	g		
CF12.6b	CF12.6		HC	220.9	58.5	1	14	0	0.8	0.5				0.14	0.025	T		hargrave 2017-12-01 04:31:30	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-AF:DE-BFL:DA-DIR-GEO	g		
CF12.6b	CF12.6		HC	294.8	35.9	1	14	100	0.8	0.5				0.14	0.025	T		hargrave 2017-12-01 04:31:30	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-AF:DE-BFL:DA-DIR-TILT	g		
CF12.7b	CF12.7		HC	224.2	33.6	1	14	-1	2.3	1				0.14	0.025	T		hargrave 2017-12-01 05:07:33	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-AF:DE-BFL:DA-DIR	g		
CF12.7b	CF12.7		HC	214.3	54.3	1	14	0	2.3	1				0.14	0.025	T		hargrave 2017-12-01 05:07:33	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-AF:DE-BFL:DA-DIR-GEO	g		
CF12.7b	CF12.7		HC	289.5	39.7	1	14	100	2.3	1				0.14	0.025	T		hargrave 2017-12-01 05:07:33	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-AF:DE-BFL:DA-DIR-TILT	g		
CF12.8b	CF12.8		HC	290.3	37.5	1	14	100	2.3	1				0.14	0.025	T		hargrave 2017-12-01 05:44:52	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-AF:DE-BFL:DA-DIR-TILT	g		
CF12.8b	CF12.8		HC	218	55	1	14	0	2.3	1				0.14	0.025	T		hargrave 2017-12-01 05:44:52	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-AF:DE-BFL:DA-DIR-GEO	g		
CF12.8b	CF12.8		HC	224.1	35.7	1	14	-1	2.3	1				0.14	0.025	T		hargrave 2017-12-01 05:44:52	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-AF:DE-BFL:DA-DIR	g		
CF13.1b	CF13.1		HC	38.4	80.2	1	5	-1	9.8	3.4				0.025	0.01	T		hargrave 2017-12-01 06:19:03	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-AF:DE-BFL:DA-DIR	g		
CF13.1b	CF13.1		HC	251.3	66.6	1	5	0	9.8	3.4				0.025	0.01	T		hargrave 2017-12-01 06:19:03	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-AF:DE-BFL:DA-DIR-GEO	g		
CF13.1b	CF13.1		HC	306.5	23.6	1	5	100	9.8	3.4				0.025	0.01	T		hargrave 2017-12-01 06:19:03	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-AF:DE-BFL:DA-DIR-TILT	g		
CF13.2b	CF13.2		HC	43.9	74.6	1	5	-1	10	3.2				0.025	0.01	T		hargrave 2017-12-01 06:53:10	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-AF:DE-BFL:DA-DIR	g		
CF13.2b	CF13.2		HC	251.7	62.8	1	5	0	10	3.2				0.025	0.01	T		hargrave 2017-12-01 06:53:10	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-AF:DE-BFL:DA-DIR-GEO	g		
CF13.2b	CF13.2		HC	302.7	22	1	5	100	10	3.2				0.025	0.01	T		hargrave 2017-12-01 06:53:10	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-AF:DE-BFL:DA-DIR-TILT	g		
CF13.4b	CF13.4		HC	119.4	59.1	1	14	-1	1.5	1.5				0.14	0.025	T		hargrave 2017-12-01 07:28:13	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-AF:DE-BFL:DA-DIR	g		
CF13.4b	CF13.4		HC	218.5	56.2	1	14	0	1.5	1.5				0.14	0.025	T		hargrave 2017-12-01 07:28:13	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-AF:DE-BFL:DA-DIR-GEO	g		
CF13.4b	CF13.4		HC	291.9	37.2	1	14	100	1.5	1.5				0.14	0.025	T		hargrave 2017-12-01 07:28:13	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-AF:DE-BFL:DA-DIR-TILT	g		
CF13.5b	CF13.5		HC	121.6	54.8	1	14	-1	0.8	1.2				0.14	0.025	T		hargrave 2017-12-01 08:02:24	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-AF:DE-BFL:DA-DIR	g		
CF13.5b	CF13.5		HC	223	55.1	1	14	0	0.8	1.2				0.14	0.025	T		hargrave 2017-12-01 08:02:24	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-AF:DE-BFL:DA-DIR-GEO	g		
CF13.5b	CF13.5		HC	290.6	34.7	1	14	100	0.8	1.2				0.14	0.025	T		hargrave 2017-12-01 08:02:24	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-AF:DE-BFL:DA-DIR-TILT	g		
CF13.6b	CF13.6		HC	222.4	63	1	14	0	12	1.8				0.14	0.025	T		hargrave 2017-12-01 08:36:50	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-AF:DE-BFL:DA-DIR-GEO	g		
CF13.6b	CF13.6		HC	300.3	35.1	1	14	100	12	1.8				0.14	0.025	T		hargrave 2017-12-01 08:36:50	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-AF:DE-BFL:DA-DIR-TILT	g		
CF13.6b	CF13.6		HC	175.6	48.7	1	14	-1	12	1.8				0.14	0.025	T		hargrave 2017-12-01 08:36:50	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-AF:DE-BFL:DA-DIR	g		
CF13.8b	CF13.8		HC	297.3	34.9	1	14	100	2.5	2.2				0.14	0.025	T		hargrave 2017-12-01 09:12:57	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-AF:DE-BFL:DA-DIR-TILT	g		
CF13.8b	CF13.8		HC	182.9	47.3	1	14	-1	2.5	2.2				0.14	0.025	T		hargrave 2017-12-01 09:12:57	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-AF:DE-BFL:DA-DIR	g		
CF13.8b	CF13.8		HC	222.9	60.6	1	14	0	2.5	2.2				0.14	0.025	T		hargrave 2017-12-01 09:12:57	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-AF:DE-BFL:DA-DIR-GEO	g		
CF13.9b	CF13.9		HC	165.3	43.8	1	14	-1	1.3	3.5				0.14	0.025	T		hargrave 2017-12-01 09:48:17	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-AF:DE-BFL:DA-DIR	g		
CF13.9b	CF13.9		HC	253.2	62.3	1	14	0	1.3	3.5				0.14	0.025	T		hargrave 2017-12-01 09:48:17	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-AF:DE-BFL:DA-DIR-GEO	g		
CF13.9b	CF13.9		HC	302.6	21.2	1	14	100	1.3	3.5				0.14	0.025	T		hargrave 2017-12-01 09:48:17	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-AF:DE-BFL:DA-DIR-TILT	g		
CF14.1b	CF14.1		HC	201.4	65.5	1	9	-1	19.5	2.8				0.14	0.05	T		hargrave 2017-12-01 10:23:18	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-AF:DE-BFL:DA-DIR	g		
CF14.1b	CF14.1		HC	272.9	76	1	9	0	19.5	2.8				0.14	0.05	T		hargrave 2017-12-01 10:23:18	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-AF:DE-BFL:DA-DIR-GEO	g		
CF14.1b	CF14.1		HC	318.9	22	1	9	100	19.5	2.8				0.14	0.05	T		hargrave 2017-12-01 10:23:18	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-AF:DE-BFL:DA-DIR-TILT	g		
CF14.2b	CF14.2		HC	205	70.1	1	14	-1	19.9	7				0.14	0.025	T		hargrave 2017-12-01 10:59:19	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-AF:DE-BFL:DA-DIR	g		
CF14.2b	CF14.2		HC	287.8	69.5	1	14	0	19.9	7				0.14	0.025	T		hargrave 2017-12-01 10:59:19	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-AF:DE-BFL:DA-DIR-GEO	g		
CF14.2b	CF14.2		HC	317.2	14.3	1	14	100	19.9	7				0.14	0.025	T		hargrave 2017-12-01 10:59:19	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-AF:DE-BFL:DA-DIR-TILT	g		
CF14.3b	CF14.3		HC	179.2	61.1	1	14	-1	12.6	2.2				0.14	0.025	T		hargrave 2017-12-01 11:36:43	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-AF:DE-BFL:DA-DIR	g		
CF14.3b	CF14.3		HC	330	73.9	1	14	0	12.6	2.2				0.14	0.025	T		hargrave 2017-12-01 11:36:43	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-AF:DE-BFL:DA-DIR-TILT	g		
CF14.3b	CF14.3		HC	331.3	13.8	1	14	100	12.6	2.2				0.14	0.025	T		hargrave 2017-12-01 11:36:43	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-AF:DE-BFL:DA-DIR	g		
CF14.5b	CF14.5		HC	329.4	11.2	1	14	100	18.7	1.5				0.14	0.025	T		hargrave 2017-12-01 12:14:24	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-AF:DE-BFL:DA-DIR-TILT	g		
CF14.5b	CF14.5		HC	324.4	71.1	1	14	0	18.7	1.5				0.14	0.025	T		hargrave 2017-12-01 12:14:24	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-AF:DE-BFL:DA-DIR	g		
CF14.5b	CF14.5		HC	186.8	77.7	1	14	-1	18.7	1.5				0.14	0.025	T		hargrave 2017-12-01 12:14:24	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-AF:DE-BFL:DA-DIR-TILT	g		
CF14.6b	CF14.6		HC	179.7	73	1	14	-1	18.5	1.3				0.14	0.025	T		hargrave 2017-12-01 12:49:21	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-AF:DE-BFL:DA-DIR	g		
CF14.6b	CF14.6		HC	321.1	72	1	14	0	18.5	1.3				0.14	0.025	T		hargrave 2017-12-01 12:49:21	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-AF:DE-BFL:DA-DIR-TILT	g		
CF14.6b	CF14.6		HC	328.5	12.2	1	14	100	18.5	1.3				0.14	0.025	T		hargrave 2017-12-01 12:49:21	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-AF:DE-BFL:DA-DIR	g		
CF14.7b	CF14.7		HC	172.1	71.3	1	14	-1	24.9	1.1				0.14	0.025	T		hargrave 2017-12-01 13:23:45	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-AF:DE-BFL:DA-DIR-TILT	g		
CF14.7b	CF14.7		HC	311.4	70.4	1	14	0	24.9	1.1				0.14	0.025	T		hargrave 2017-12-01 13:23:45	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-AF:DE-BFL:DA-DIR	g		
CF14.7b	CF14.7		HC	325	11.3	1	14	100	24.9	1.1				0.14	0.025	T		hargrave 2017-12-01 13:23:45	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-AF:DE-BFL:DA-DIR-TILT	g		
CF14.8b	CF14.8		HC	160.2	67.1	1	14	-1	23.3	3				0.14	0.025	T		hargrave 2017-12-01 14:00:41	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-AF:DE-BFL:DA-DIR	g		
CF14.8b	CF14.8		HC	329.9	70.3	1	14	0	23.3	3				0.14	0.025	T		hargrave 2017-12-01 14:00:41	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-AF:DE-BFL:DA-DIR-TILT	g		
CF14.8b	CF14.8		HC	331.1	10.2	1	14	100	23.3	3				0.14	0.025	T		hargrave 2017-12-01 14:00:41	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-AF:DE-BFL:DA-DIR	g		
CF15.1b	CF15.1		HC	204.4	58.5	1	14	-1	12.8	2.6				0.14	0.025	T		hargrave 2017-12-01 14:38:32	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-AF:DE-BFL:DA-DIR-TILT	g		
CF15.1b	CF15.1		HC	309.4	77.2	1	14	0	12.8	2.6				0.14	0.025	T		hargrave 2017-12-01 14:38:32	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-AF:DE-BFL:DA-DIR	g		
CF15.1b	CF15.1		HC	326.7	18	1	14	100	12.8	2.6				0.14	0.025	T		hargrave 2017-12-01 14:38:32	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-AF:DE-BFL:DA-DIR-TILT	g		
CF15.2b	CF15.2		HC	319.6	24.2	1	14	100	5.1	2.7				0.14	0.025	T		hargrave 2017-12-01 15:15:28	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-AF:DE-BFL:DA-DIR	g		
CF15.2b	CF15.2		HC	206.9	62.5	1	14	-1	5.1	2.7				0.14	0.025	T		hargrave 2017-12-01 15:15:28	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-AF:DE-BFL:DA-DIR-TILT	g		
CF15.2b	CF15.2		HC	266.4	77.8	1	14	0	5.1	2.7				0.14	0.025	T		hargrave 2017-12-01 15:15:28	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-AF:DE-BFL:DA-DIR	g		
CF15.5b	CF15.5		HC	166.3	21.4	1	14	-1	3.9	3.9				0.14	0.025	T		hargrave 2017-12-01 15:50:41	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-AF:DE-BFL:DA-DIR-TILT	g		
CF15.5b	CF15.5		HC	203.6	69.7	1	14	0	3.9	3.9				0.14	0.025	T		hargrave 2017-12-01 15:50:41	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-AF:DE-BFL:DA-DIR	g		
CF15.5b	CF15.5		HC	310.6	40.8	1	14	100	3.9	3.9				0.14	0.025	T		hargrave 2017-12-01 15:50:41	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-AF:DE-BFL:DA-DIR-TILT	g		
CF15.6b	CF15.6		HC	167.7	26.7	1	14	-1	5.9	2.5				0.14	0.025	T		hargrave 2017-12-01 16:26:41	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-AF:DE-BFL:DA-DIR	g		
CF15.6b	CF15.6		HC	200.3	74	1	14	0	5.9	2.5				0.14	0.025	T		hargrave 2017-12-01 16:26:41	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-AF:DE-BFL:DA-DIR-TILT	g		
CF15.6b	CF15.6		HC	316.3	39.6	1	14	100	5.9	2.5				0.14	0.025	T		hargrave 2017-12-01 16:26:41	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-AF:DE-BFL:DA-DIR	g		
CF15.7b	CF15.7		HC	174.1	38.4	1	14	-1	4.7	2.9				0.14	0.025	T		hargrave 2017-12-01 17:00:47	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-AF:DE-BFL:DA-DIR-TILT	g		
CF15.7b	CF15.7		HC	217.1	78.5	1	14	0	4.7	2.9				0.14	0.025	T		hargrave 2017-12-01 17:00:47	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-AF:DE-BFL:DA-DIR	g		
CF15.7b	CF15.7		HC	319.2	34.1	1	14	100	4.7	2.9				0.14	0.025	T		hargrave 2017-12-01 17:00:47	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-AF:DE-BFL:DA-DIR-TILT	g		
CF15.8b	CF15.8		HC	318.3	21.9	1	14	100	6.6	2.8				0.14	0.025	T		hargrave 2017-12-01 17:41:26	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-AF:DE-BFL:DA-DIR	g		
CF15.8b	CF15.8		HC	188.3	33	1	14	-1	6.6	2.8				0.14	0.025	T		hargrave 2017-12-01 17:41:26	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-AF:DE-BFL:DA-DIR-TILT	g		
CF15.8b	CF15.8		HC	271.9	75.5	1	14	0	6.6	2.8				0.14	0.025	T		hargrave 2017-12-01 17:41:26	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-AF:DE-BFL:DA-DIR	g		
CF16.1b	CF16.1		HC	353.7	0.4	1	14	-1	17	2.6				0.14	0.025	T		hargrave 2017-12-01 18:16:43	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-AF:DE-BFL:DA-DIR-TILT	g		
CF16.1b	CF16.1		HC	13.2	-57.1	1	14	0	17	2.6				0.14	0.025	T		hargrave 2017-12-01 18:16:43	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-AF:DE-BFL:DA-DIR	g		
CF16.1b	CF16.1		HC	117.4	-50.5	1	14	100	17	2.6				0.14	0.025	T		hargrave 2017-12-01 18:16:43	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-AF:DE-BFL:DA-DIR-TILT	g		
CF16.2b	CF16.2		HC	345.6	-2.4	1	14	-1	17.4	3.5				0.14	0.025	T		hargrave 2017-12-01 18:51:42	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-AF:DE-BFL:DA-DIR	g		
CF16.2b	CF16.2		HC	1.2	-56.6	1	14	0	17.4	3.5				0.14	0.025	T		hargrave 2017-12-01 18:51:42	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-AF:DE-BFL:DA-DIR-TILT	g		
CF16.2b	CF16.2		HC	122.6	-56.3	1	14	100	17.4	3.5				0.14	0.025	T		hargrave 2017-12-01 18:51:42	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-AF:DE-BFL:DA-DIR	g		
CF16.3b	CF16.3		HC	10.3	-60.7	1	14	0	11.9	2.4				0.14	0.025	T		hargrave 2017-12-01 19:28:32	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-AF:DE-BFL:DA-DIR-TILT	g		
CF16.3b	CF16.3		HC	354.4	-6.1	1	14	-1	11.9	2.4				0.14	0.025	T		hargrave 2017-12-01 19:28:32	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-AF:DE-BFL:DA-DIR	g		
